Date,price,returns,drift,vol,position,strategy_returns,cumulative_strategy,cumulative_asset
2019-08-01,266.8940734863281,-0.00870760099823098,-0.0006536600820729044,0.005260280075096477,-1,0.00870760099823098,0.7936908734517203,1.0762049166292302
2019-08-02,264.8844299316406,-0.0075297421498962125,-0.0009732592658855399,0.0054807974039777175,1,-0.0075297421498962125,0.7877145858279029,1.0681013711065617
2019-08-05,256.9185485839844,-0.030073044873615395,-0.0022021897414610304,0.008481852920492187,-1,0.030073044873615395,0.8114035619151067,1.035980310643704
2019-08-06,260.521240234375,0.014022699685355411,-0.0015633594339341584,0.0092055162137053,1,0.014022699685355411,0.8227816303874699,1.050507551419802
2019-08-07,260.67510986328125,0.0005906222032714403,-0.001772731519877896,0.009100718016091863,1,0.0005906222032714403,0.8232675834868206,1.0511280045043747
2019-08-08,265.7896728515625,0.019620450111112353,-0.0009089329509917754,0.010258326888396289,-1,-0.019620450111112353,0.8071147029369214,1.071751609077146
2019-08-09,263.97918701171875,-0.006811723798068159,-0.0014733827921062704,0.010256940635873712,-1,0.006811723798068159,0.8126125453666875,1.0644511331359774
2019-08-12,260.765625,-0.01217354310427543,-0.0020986781684706633,0.01051891683060888,-1,0.01217354310427543,0.8225049192147839,1.0514929913843518
2019-08-13,264.8210754394531,0.015552089887051368,-0.0011597948504676215,0.01122720917180233,1,0.015552089887051368,0.8352965896509541,1.0678459049019657
2019-08-14,256.9908447265625,-0.029568004358780264,-0.0022979665220018487,0.012864083957782381,1,-0.029568004358780264,0.8105985364472804,1.0362718325313187
2019-08-15,257.66986083984375,0.0026421801679499257,-0.002348882024214205,0.012841254366262824,-1,-0.0026421801679499257,0.8084567890701102,1.0390098494158382
2019-08-16,261.4717102050781,0.014754730541021388,-0.0013333962996286753,0.01336666849877004,1,0.014754730541021388,0.820385351146899,1.054340159773436
2019-08-19,264.6219177246094,0.012047986059602778,-0.0008538373496818185,0.013678228811482823,-1,-0.012047986059602778,0.8105013598727788,1.0670428353204657
2019-08-20,262.59417724609375,-0.00766278355153438,-0.0015944658025236925,0.01362296452094192,-1,0.00766278355153438,0.8167120563617082,1.0588663170331896
2019-08-21,264.73052978515625,0.008135567061947402,-0.0014226774663114838,0.013727773639957854,-1,-0.008135567061947402,0.8100676406568765,1.0674807949650504
2019-08-22,264.6489562988281,-0.00030813781241745275,-0.001199227888565657,0.013706653916018203,1,-0.00030813781241745275,0.8098180281861743,1.0671518637680923
2019-08-23,257.8508605957031,-0.025687219017213603,-0.002818572649871959,0.014607853591300643,1,-0.025687219017213603,0.789016055132068,1.0397397001188537
2019-08-26,260.7022705078125,0.011058368800948903,-0.002174604131667568,0.014934380665290558,-1,-0.011058368800948903,0.7802908246045477,1.051237525179756
2019-08-27,259.67938232421875,-0.0039235875529634034,-0.002248047334721043,0.0149394415969251,-1,0.0039235875529634034,0.7833523639716578,1.0471129027107529
2019-08-28,261.5079040527344,0.0070414590182312775,-0.0013489616840251517,0.014929879544107528,1,0.0070414590182312775,0.7888683075393987,1.0544861053026517
2019-08-29,264.8481750488281,0.01277311677516324,-0.0002749257953554407,0.015143762354040679,1,0.01277311677516324,0.7989446145518249,1.0679551794634696
2019-08-30,264.73052978515625,-0.0004441988835686139,7.935136796093922e-05,0.015047684335487187,-1,0.0004441988835686139,0.7992995048576419,1.0674807949650507
